Tanggal,Produksi,Kapasitas,Cuaca,Jenis
10/1/2023,674751.4879,3142.85,222.9655441,PLTA
10/1/2023,890.734694,25.76,3.81361316,PLTB
10/1/2023,90154.54871,409.43,3.339389284,PLTM
10/1/2023,10634.83384,44.84,3.893522932,PLTMH
10/1/2023,1377.727306,32.33,6.184807986,PLTS
11/1/2023,841700.3097,3142.85,378.7186208,PLTA
11/1/2023,680.816327,25.76,5.736747348,PLTB
11/1/2023,120778.0547,409.43,5.717872282,PLTM
11/1/2023,13266.13293,44.84,5.375751459,PLTMH
11/1/2023,1179.389703,32.33,4.431727391,PLTS
12/1/2023,876481.3142,3142.85,392.8574001,PLTA
12/1/2023,700.673469,25.76,5.89116372,PLTB
12/1/2023,127674.5332,409.43,5.585437136,PLTM
12/1/2023,13814.32024,44.84,5.223162502,PLTMH
12/1/2023,1034.115854,32.33,4.627652588,PLTS
1/1/2024,1075912.047,3254.85,342.2471089,PLTA
1/1/2024,1503.632653,28.17,5.118946477,PLTB
1/1/2024,180836.4508,409.43,5.310385945,PLTM
1/1/2024,15935.76284,44.77,4.991544966,PLTMH
1/1/2024,964.029923,33.65,4.675527151,PLTS
2/1/2024,901540.0944,3254.85,329.7940866,PLTA
2/1/2024,1636.306122,28.17,5.495682726,PLTB
2/1/2024,140881.7972,409.43,4.985121766,PLTM
2/1/2024,13353.07024,44.77,5.588386698,PLTMH
2/1/2024,836.43864,33.65,4.404039744,PLTS
3/1/2024,1005421.258,3254.85,351.0838066,PLTA
3/1/2024,997.061224,28.17,5.918838726,PLTB
3/1/2024,164057.2106,409.43,5.56644252,PLTM
3/1/2024,14891.69562,44.77,5.397906566,PLTMH
3/1/2024,1119.381825,33.65,4.410989111,PLTS
4/1/2024,908960.1775,3254.85,382.0550565,PLTA
4/1/2024,1021.183673,28.17,5.520155367,PLTB
4/1/2024,142478.365,409.43,5.148293309,PLTM
4/1/2024,13462.97205,44.77,5.105120758,PLTMH
4/1/2024,1075.879155,33.65,4.005527193,PLTS
5/1/2024,853309.5544,3254.85,224.4885266,PLTA
5/1/2024,1290.55102,28.17,3.382691042,PLTB
5/1/2024,130716.4764,409.43,3.429253969,PLTM
5/1/2024,12638.70846,44.77,3.549034314,PLTMH
5/1/2024,1049.980276,33.65,6.51860021,PLTS
6/1/2024,767978.5989,3254.85,217.3086468,PLTA
6/1/2024,1161.897959,28.17,3.679689647,PLTB
6/1/2024,113602.5588,409.43,3.436724487,PLTM
6/1/2024,11374.83761,44.77,3.798083419,PLTMH
6/1/2024,1004.739982,33.65,6.902545665,PLTS
7/1/2024,641837.1866,3254.85,235.0448102,PLTA
7/1/2024,1487.55102,28.17,3.681839965,PLTB
7/1/2024,90215.37983,409.43,3.795796752,PLTM
7/1/2024,9506.506798,44.77,3.394007107,PLTMH
7/1/2024,1087.29783,33.65,7.19277371,PLTS
8/1/2024,549086.148,3254.85,243.8056552,PLTA
8/1/2024,1732.795918,28.17,3.364427147,PLTB
8/1/2024,74368.05812,409.43,3.267945453,PLTM
8/1/2024,8132.734139,44.77,3.904925656,PLTMH
8/1/2024,1333.854332,33.65,6.394460732,PLTS
9/1/2024,567636.3557,3254.85,242.2199271,PLTA
9/1/2024,1708.673469,28.17,3.817178828,PLTB
9/1/2024,77450.5338,409.43,3.521487305,PLTM
9/1/2024,8407.488671,44.77,3.649425989,PLTMH
9/1/2024,1439.849425,33.65,6.306970168,PLTS
10/1/2024,719748.0589,3254.85,254.6415476,PLTA
10/1/2024,1262.408163,28.17,3.700632431,PLTB
10/1/2024,104399.9854,409.43,3.394899647,PLTM
10/1/2024,10660.47583,44.77,3.512511415,PLTMH
10/1/2024,1476.442969,33.65,6.03143878,PLTS
11/1/2024,897830.0529,3254.85,384.0694772,PLTA
11/1/2024,964.897959,28.17,5.422078807,PLTB
11/1/2024,140086.8167,409.43,5.403849794,PLTM
11/1/2024,13298.11934,44.77,5.347018199,PLTMH
11/1/2024,1263.894261,33.65,4.095803747,PLTS
12/1/2024,934930.4683,3254.85,393.3734999,PLTA
12/1/2024,993.040816,28.17,5.587749469,PLTB
12/1/2024,148136.3673,409.43,5.212490299,PLTM
12/1/2024,13847.6284,44.77,5.49948783,PLTMH
12/1/2024,1108.211382,33.65,4.834035576,PLTS
